1303,36,Apr,21
1304,70,Apr,21
1305,13,Apr,21
1306,0,Apr,21
1307,131523,Apr,21
1308,0,Apr,21
1309,20,Apr,21
1310,2685,Apr,21
1311,480,Apr,21
1312,5379,Apr,21
1313,553,Apr,21
1314,6,Apr,21
1315,159,Apr,21
1316,49,Apr,21
1317,170,Apr,21
1318,12,Apr,21
1319,56,Apr,21
1320,166,Apr,21
1321,313,Apr,21
1322,58,Apr,21
1323,359,Apr,21
1324,20,Apr,21
1325,88,Apr,21
1326,19,Apr,21
1327,99,Apr,21
1328,42,Apr,21
1329,1612,Apr,21
1330,26,Apr,21
1331,42,Apr,21
1332,820,Apr,21
1333,180,Apr,21
1334,600,Apr,21
1335,95,Apr,21
1336,1612,Apr,21
1337,107,Apr,21
1338,3155,Apr,21
1339,70,Apr,21
1340,1384,Apr,21
1341,13366,Apr,21
1342,1366,Apr,21
1343,101,Apr,21
1344,348776,Apr,21
1345,374815,Apr,21
1346,599121,Apr,21
1347,2018,Apr,21
1348,293811,Apr,21
1349,155346,Apr,21
1350,1338,Nov,18
1351,4492,Nov,10
1352,2107,Nov,10
1353,2468,Nov,10
1354,2409,Nov,10
1355,603,Nov,10
1356,448,Nov,10
1357,2095,Nov,10
1358,1459,Nov,10
1359,254,Nov,10
1360,351,Nov,10
1361,539,Nov,10
1362,2174,Nov,10
1363,344,Nov,10
1364,2470,Nov,10
1365,2031,Nov,10
1366,1462,Nov,10
1367,350,Nov,10
1368,41396,Dec,11
1369,412,Dec,11
1370,14453,Oct,13
1371,4544,Apr,30
1372,27100,Jan,22
1373,2224,Apr,30
1374,1338,Nov,18
1375,408,Apr,21
1376,12063,Aug,19
1377,12063,Aug,19
1378,1430,Apr,11
1379,64688,Dec,1
1380,1338,Nov,18
1381,1338,Nov,18
1382,1338,Nov,18
1383,1164,Mar,13
1384,7,Apr,21
1385,37114,Apr,21
1386,1854,Apr,21
1387,406,Apr,21
1388,35454,Apr,21
1389,280468,Sep,6
1390,2790,Sep,6
1391,148093,Sep,6
1392,252432,Sep,6
1393,31873,Jul,23
1394,39588,Apr,21
1395,1212,Apr,21
1396,1888,Apr,21
1397,1338,Nov,18
1398,365,Aug,9
1399,484,Aug,9
1400,3838,Aug,9
1401,217,Aug,9
1402,4834,Aug,9
1403,1858,Aug,9
1404,805,Aug,9
1405,420,Aug,9
1406,6306,Aug,9
1407,389,Aug,9
1408,2027,Aug,9
1409,149,Aug,9
1410,612,Aug,9
1411,1650,Aug,9
1412,1252,Aug,9
1413,487,Aug,9
1414,881,Aug,9
1415,4286,Feb,22
1416,1338,Nov,18
1417,4388,Feb,24
1418,8906,Sep,16
1419,3395,Dec,13
1420,18216,Nov,10
1421,1338,Nov,18
1422,22768,Nov,29
1423,1338,Nov,18
1424,2707,Nov,11
1425,70,Apr,21
1426,1384,Apr,21
1427,7433,Apr,21
1428,11358,Apr,21
1429,1770,Apr,21
1430,1585,Apr,21
1431,170,Apr,21
1432,75144,Apr,21
1433,283130,Apr,16
1434,46645,Feb,15
1435,1338,Nov,18
1436,1288,Jul,4
1437,1630,Jul,4
1438,1044,Apr,17
1439,1211,Apr,17
1440,1188,Apr,17
1441,83,Apr,17
1442,1399,Apr,17
1443,35147,Apr,18
1444,11357,Apr,21
1445,7402,Mar,3
1446,76,Mar,3
1447,4009,Mar,3
1448,660,Aug,20
1449,5125,Aug,20
1450,117730,Oct,22
1451,15900,Apr,3
1452,807,Apr,21
1453,135,Apr,21
1454,1676,Apr,21
1455,11576,Apr,21
1456,1535,Apr,21
1457,11576,Apr,21
1458,70,Apr,21
1459,1384,Apr,21
1460,49504,Apr,21
1461,12872,Apr,21
1462,274,Apr,21
1463,3070,Apr,21
1464,2536,Apr,21
1465,2196,Apr,21
1466,3114,Apr,21
1467,795,Apr,21
1468,243,Apr,21
1469,5227,Apr,21
1470,1776,Apr,21
1471,6064,Apr,21
1472,1891,Apr,21
1473,183,Apr,21
1474,132,Apr,21
1475,8113,Apr,21
1476,17144,Apr,21
1477,3024,Apr,21
1478,1428,Apr,21
1479,709,Apr,21
1480,1148,Apr,21
1481,1937,Apr,21
1482,3331,Apr,21
1483,380,Apr,21
1484,1373,Apr,21
1485,3632,Apr,21
1486,174,Apr,21
1487,3152,Apr,21
1488,143,Apr,21
1489,2056,Apr,21
1490,4863,Apr,21
1491,980,Apr,21
1492,3603,Apr,21
1493,5067,Apr,21
1494,129,Apr,21
1495,1362,Apr,21
1496,1893,Apr,21
1497,1514,Apr,21
1498,879,Apr,21
1499,1747,Apr,21
1500,4732,Apr,21
1501,1711,Apr,21
1502,3377,Apr,21
1503,1031,Apr,21
1504,4875,Apr,21
1505,3451,Apr,21
1506,663,Apr,21
1507,82327,Apr,21
1508,16,Apr,21
1509,4374,Apr,21
1510,1148,Apr,21
1511,894,Apr,21
1512,2088,Apr,21
1513,3114,Apr,21
1514,795,Apr,21
1515,243,Apr,21
1516,5227,Apr,21
1517,1776,Apr,21
1518,6064,Apr,21
1519,1891,Apr,21
1520,183,Apr,21
1521,132,Apr,21
1522,8113,Apr,21
1523,17144,Apr,21
1524,3024,Apr,21
1525,1428,Apr,21
1526,709,Apr,21
1527,1148,Apr,21
1528,1937,Apr,21
1529,3331,Apr,21
1530,380,Apr,21
1531,1373,Apr,21
1532,3632,Apr,21
1533,174,Apr,21
1534,3152,Apr,21
1535,143,Apr,21
1536,2056,Apr,21
1537,4863,Apr,21
1538,980,Apr,21
1539,3603,Apr,21
1540,5067,Apr,21
1541,129,Apr,21
1542,1362,Apr,21
1543,1893,Apr,21
1544,1514,Apr,21
1545,879,Apr,21
1546,1747,Apr,21
1547,4732,Apr,21
1548,1711,Apr,21
1549,3377,Apr,21
1550,1031,Apr,21
1551,4875,Apr,21
1552,3451,Apr,21
1553,663,Apr,21
1554,82327,Apr,21
1555,16,Apr,21
1556,4374,Apr,21
1557,1148,Apr,21
1558,894,Apr,21
1559,3114,Apr,21
1560,795,Apr,21
1561,243,Apr,21
1562,5227,Apr,21
1563,1776,Apr,21
1564,6064,Apr,21
1565,1891,Apr,21
1566,183,Apr,21
1567,132,Apr,21
1568,8113,Apr,21
1569,17144,Apr,21
1570,3024,Apr,21
1571,1428,Apr,21
1572,709,Apr,21
1573,1148,Apr,21
1574,1937,Apr,21
1575,3331,Apr,21
1576,380,Apr,21
1577,1373,Apr,21
1578,3632,Apr,21
1579,174,Apr,21
1580,3152,Apr,21
1581,143,Apr,21
1582,2056,Apr,21
1583,4863,Apr,21
1584,980,Apr,21
1585,3603,Apr,21
1586,5067,Apr,21
1587,129,Apr,21
1588,1362,Apr,21
1589,1893,Apr,21
1590,1514,Apr,21
1591,879,Apr,21
1592,1747,Apr,21
1593,4732,Apr,21
1594,1711,Apr,21
1595,3377,Apr,21
1596,1031,Apr,21
1597,4875,Apr,21
1598,3451,Apr,21
1599,663,Apr,21
1600,82327,Apr,21
1601,16,Apr,21
1602,4374,Apr,21
1603,1148,Apr,21
1604,894,Apr,21
1605,3114,Apr,21
1606,795,Apr,21
1607,243,Apr,21
1608,5227,Apr,21
1609,1776,Apr,21
1610,6064,Apr,21
1611,1891,Apr,21
1612,183,Apr,21
1613,132,Apr,21
1614,8113,Apr,21
1615,17144,Apr,21
1616,3024,Apr,21
1617,1428,Apr,21
1618,709,Apr,21
1619,1148,Apr,21
1620,1937,Apr,21
1621,3331,Apr,21
1622,380,Apr,21
1623,1373,Apr,21
1624,3632,Apr,21
1625,174,Apr,21
1626,3152,Apr,21
1627,143,Apr,21
1628,2056,Apr,21
1629,4863,Apr,21
1630,980,Apr,21
1631,3603,Apr,21
1632,5067,Apr,21
1633,129,Apr,21
1634,1362,Apr,21
1635,1893,Apr,21
1636,1514,Apr,21
1637,879,Apr,21
1638,1747,Apr,21
1639,4732,Apr,21
1640,1711,Apr,21
1641,3377,Apr,21
1642,1031,Apr,21
1643,4875,Apr,21
1644,3451,Apr,21
1645,663,Apr,21
1646,82327,Apr,21
1647,16,Apr,21
1648,4374,Apr,21
1649,1148,Apr,21
1650,894,Apr,21
1651,3114,Apr,21
1652,795,Apr,21
1653,243,Apr,21
1654,5227,Apr,21
1655,1776,Apr,21
1656,6064,Apr,21
1657,1891,Apr,21
1658,183,Apr,21
1659,132,Apr,21
1660,8113,Apr,21
1661,17144,Apr,21
1662,3024,Apr,21
1663,1428,Apr,21
1664,709,Apr,21
1665,1148,Apr,21
1666,1937,Apr,21
1667,3331,Apr,21
1668,380,Apr,21
1669,1373,Apr,21
1670,3632,Apr,21
1671,174,Apr,21
1672,3152,Apr,21
1673,143,Apr,21
1674,2056,Apr,21
1675,4863,Apr,21
1676,980,Apr,21
1677,3603,Apr,21
1678,5067,Apr,21
1679,129,Apr,21
1680,1362,Apr,21
1681,1893,Apr,21
1682,1514,Apr,21
1683,879,Apr,21
1684,1747,Apr,21
1685,4732,Apr,21
1686,1711,Apr,21
1687,3377,Apr,21
1688,1031,Apr,21
1689,4875,Apr,21
1690,3451,Apr,21
1691,663,Apr,21
1692,82327,Apr,21
1693,16,Apr,21
1694,4374,Apr,21
1695,1148,Apr,21
1696,894,Apr,21
1697,795,Apr,21
1698,243,Apr,21
1699,5227,Apr,21
1700,1776,Apr,21
1701,6064,Apr,21
1702,1891,Apr,21
1703,183,Apr,21
1704,132,Apr,21
1705,8113,Apr,21
1706,17144,Apr,21
1707,3024,Apr,21
1708,1428,Apr,21
1709,709,Apr,21
1710,1148,Apr,21
1711,1937,Apr,21
1712,3331,Apr,21
1713,380,Apr,21
1714,1373,Apr,21
1715,3632,Apr,21
1716,174,Apr,21
1717,3152,Apr,21
1718,143,Apr,21
1719,2056,Apr,21
1720,4863,Apr,21
1721,980,Apr,21
1722,3603,Apr,21
1723,5067,Apr,21
1724,129,Apr,21
1725,1362,Apr,21
1726,1514,Apr,21
1727,879,Apr,21
1728,1747,Apr,21
1729,4732,Apr,21
1730,1711,Apr,21
1731,3377,Apr,21
1732,1031,Apr,21
1733,4875,Apr,21
1734,3451,Apr,21
1735,663,Apr,21
1736,1148,Apr,21
1737,894,Apr,21
1738,5464,Apr,21
1739,512853,Apr,21
1740,25175,Apr,21
1741,868,Apr,21
1742,415531,Apr,21
1743,60932,Oct,29
1744,1558,Sep,27
1745,37664,Apr,21
1746,3167,Apr,21
1747,83521,Apr,21
1748,909,Apr,21
1749,27988,Feb,22
1750,1338,Nov,18
1751,7634,Mar,29
1752,136032,Mar,29
1753,1338,Nov,18
1754,17968,May,4
1755,479,Jan,22
1756,45628,Apr,18
1757,416238,Dec,7
1758,5857,Feb,21
1759,10879,Feb,21
1760,5199,Feb,21
1761,16309,Feb,21
1762,938846,Feb,21
1763,12275,Feb,21
1764,3208,Feb,21
1765,8086,Feb,21
1766,24004,Feb,21
1767,148121,Feb,21
1768,108760,Feb,21
1769,64241,Feb,21
1770,435,Feb,21
1771,1117369,Feb,21
1772,708738,Feb,21
1773,1084,Feb,21
1774,32063,Feb,21
1775,5820,Feb,21
1776,84950,Feb,21
1777,51026,Feb,21
1778,2033,Feb,21
1779,7445,Feb,21
1780,763795,Feb,21
1781,52838,Feb,21
1782,1270011,Feb,21
1783,37977,Nov,11
1784,152,Jan,17
1785,11358,Jan,17
1786,2482,Jan,17
1787,1007,Jan,17
1788,63799,Sep,2
1789,41,Sep,2
1790,42,Sep,2
1791,110114,Sep,2
1792,4226,Sep,2
1793,1423,Sep,2
1794,110114,Sep,2
1795,173559,Sep,2
1796,173559,Sep,2
1797,1526,Apr,14
1798,7531,Apr,14
1799,1582,Apr,14
1800,1056,Apr,14
1801,1483,Apr,14
1802,2179,Apr,14
1803,35,Apr,14
1804,1880,Apr,14
1805,1,Apr,14
1806,34,Apr,14
1807,11,Apr,14
1808,1020,Apr,14
1809,1,Apr,14
1810,24,Apr,14
1811,14,Apr,14
1812,172,Apr,14
1813,1,Apr,14
1814,17,Apr,14
1815,29,Apr,14
1816,7,Apr,14
1817,641,Apr,14
1818,1,Apr,14
1819,516,Apr,14
1820,10,Apr,14
1821,844,Apr,14
1822,1,Apr,14
1823,13,Apr,14
1824,1078,Apr,14
1825,1,Apr,14
1826,57,Apr,14
1827,29,Apr,14
1828,5,Apr,14
1829,3680,Apr,14
1830,1,Apr,14
1831,448,Apr,14
1832,13,Apr,14
1833,641,Apr,14
1834,1,Apr,14
1835,33,Apr,14
1836,11,Apr,14
1837,339,Apr,14
1838,1,Apr,14
1839,24,Apr,14
1840,11,Apr,14
1841,832,Apr,14
1842,1,Apr,14
1843,5,Apr,14
1844,128,Apr,14
1845,1,Apr,14
1846,16,Apr,14
1847,1369,Apr,14
1848,1,Apr,14
1849,36,Apr,14
1850,9,Apr,14
1851,230,Apr,14
1852,1,Apr,14
1853,12,Apr,14
1854,13,Apr,14
1855,541,Apr,14
1856,1,Apr,14
1857,33,Apr,14
1858,10,Apr,14
1859,169,Apr,14
1860,1,Apr,14
1861,13,Apr,14
1862,6,Apr,14
1863,3576,Apr,14
1864,1,Apr,14
1865,42,Apr,14
1866,9,Apr,14
1867,181,Apr,14
1868,1,Apr,14
1869,17,Apr,14
1870,220,Apr,14
1871,1,Apr,14
1872,18,Apr,14
1873,804,Apr,14
1874,1,Apr,14
1875,43,Apr,14
1876,5,Apr,14
1877,440,Apr,14
1878,1,Apr,14
1879,7,Apr,14
1880,684,Apr,14
1881,1,Apr,14
1882,30,Apr,14
1883,4,Apr,14
1884,4785,Apr,14
1885,1526,Apr,14
1886,1740,Apr,14
1887,2968,Apr,14
1888,406,Apr,14
1889,3372,Apr,14
1890,911,Apr,14
1891,2385,Apr,14
1892,2138,Apr,14
1893,1774,Apr,14
1894,2893,Apr,14
1895,60,Apr,14
1896,11,Apr,14
1897,5254,Apr,14
1898,1,Apr,14
1899,192,Apr,14
1900,11,Apr,14
1901,12,Apr,14
1902,514,Apr,14
1903,1,Apr,14
1904,6,Apr,14
1905,337,Apr,14
1906,1,Apr,14
1907,4,Apr,14
1908,973,Apr,14
1909,1,Apr,14
1910,53,Apr,14
1911,9,Apr,14
1912,3732,Apr,14
1913,1,Apr,14
1914,703,Apr,14
1915,1582,Apr,14
1916,9,Apr,14
1917,1062,Apr,14
1918,1,Apr,14
1919,23,Apr,14
1920,4,Apr,14
1921,0,Apr,14
1922,2623,Feb,21
1923,10317,Feb,21
1924,27165,Feb,21
1925,1856,Feb,21
1926,11223,Feb,21
1927,8478,Feb,21
1928,3652,Feb,21
1929,793,Feb,21
1930,6536,Feb,21
1931,31246,Feb,22
1932,1254,Jan,3
